image,class,is_valid
ISIC_0029319_4,0,False
ISIC_0029319_5,0,False
ISIC_0029343_0,0,False
ISIC_0029343_1,0,False
ISIC_0029343_2,0,False
ISIC_0029343_3,0,False
ISIC_0029343_4,0,False
ISIC_0029343_5,0,False
ISIC_0029353_0,0,False
ISIC_0029353_1,0,False
ISIC_0029353_2,0,False
ISIC_0029353_3,0,False
ISIC_0029353_4,0,False
ISIC_0029353_5,0,False
ISIC_0029363_0,0,False
ISIC_0029363_1,0,False
ISIC_0029363_2,0,False
ISIC_0029363_3,0,False
ISIC_0029363_4,0,False
ISIC_0029363_5,0,False
ISIC_0029370_0,0,False
ISIC_0029370_1,0,False
ISIC_0029370_2,0,False
ISIC_0029370_3,0,False
ISIC_0029370_4,0,False
ISIC_0029370_5,0,False
ISIC_0029453_0,0,False
ISIC_0029453_1,0,False
ISIC_0029453_2,0,False
ISIC_0029453_3,0,False
ISIC_0029453_4,0,False
ISIC_0029453_5,0,False
ISIC_0029473_0,0,False
ISIC_0029473_1,0,False
ISIC_0029473_2,0,False
ISIC_0029473_3,0,False
ISIC_0029473_4,0,False
ISIC_0029473_5,0,False
ISIC_0029480_0,0,False
ISIC_0029480_1,0,False
ISIC_0029480_2,0,False
ISIC_0029480_3,0,False
ISIC_0029480_4,0,False
ISIC_0029480_5,0,False
ISIC_0029495_0,0,False
ISIC_0029495_1,0,False
ISIC_0029495_2,0,False
ISIC_0029495_3,0,False
ISIC_0029495_4,0,False
ISIC_0029495_5,0,False
ISIC_0029502_0,0,False
ISIC_0029502_1,0,False
ISIC_0029502_2,0,False
ISIC_0029502_3,0,False
ISIC_0029502_4,0,False
ISIC_0029502_5,0,False
ISIC_0029512_0,0,False
ISIC_0029512_1,0,False
ISIC_0029512_2,0,False
ISIC_0029512_3,0,False
ISIC_0029512_4,0,False
ISIC_0029512_5,0,False
ISIC_0029513_0,0,False
ISIC_0029513_1,0,False
ISIC_0029513_2,0,False
ISIC_0029513_3,0,False
ISIC_0029513_4,0,False
ISIC_0029513_5,0,False
ISIC_0029538_0,0,False
ISIC_0029538_1,0,False
ISIC_0029538_2,0,False
ISIC_0029538_3,0,False
ISIC_0029538_4,0,False
ISIC_0029538_5,0,False
ISIC_0029547_0,0,False
ISIC_0029547_1,0,False
ISIC_0029547_2,0,False
ISIC_0029547_3,0,False
ISIC_0029547_4,0,False
ISIC_0029547_5,0,False
ISIC_0029558_0,0,False
ISIC_0029558_1,0,False
ISIC_0029558_2,0,False
ISIC_0029558_3,0,False
ISIC_0029558_4,0,False
ISIC_0029558_5,0,False
ISIC_0029570_0,0,False
ISIC_0029570_1,0,False
ISIC_0029570_2,0,False
ISIC_0029570_3,0,False
ISIC_0029570_4,0,False
ISIC_0029570_5,0,False
ISIC_0029571_0,0,False
ISIC_0029571_1,0,False
ISIC_0029571_2,0,False
ISIC_0029571_3,0,False
ISIC_0029571_4,0,False
ISIC_0029571_5,0,False
ISIC_0029574_0,0,False
ISIC_0029574_1,0,False
ISIC_0029574_2,0,False
ISIC_0029574_3,0,False
ISIC_0029574_4,0,False
ISIC_0029574_5,0,False
ISIC_0029575_0,0,False
ISIC_0029575_1,0,False
ISIC_0029575_2,0,False
ISIC_0029575_3,0,False
ISIC_0029575_4,0,False
ISIC_0029575_5,0,False
ISIC_0029591_0,0,False
ISIC_0029591_1,0,False
ISIC_0029591_2,0,False
ISIC_0029591_3,0,False
ISIC_0029591_4,0,False
ISIC_0029591_5,0,False
ISIC_0029606_0,0,False
ISIC_0029606_1,0,False
ISIC_0029606_2,0,False
ISIC_0029606_3,0,False
ISIC_0029606_4,0,False
ISIC_0029606_5,0,False
ISIC_0029630_0,0,False
ISIC_0029630_1,0,False
ISIC_0029630_2,0,False
ISIC_0029630_3,0,False
ISIC_0029630_4,0,False
ISIC_0029630_5,0,False
ISIC_0029632_0,0,False
ISIC_0029632_1,0,False
ISIC_0029632_2,0,False
ISIC_0029632_3,0,False
ISIC_0029632_4,0,False
ISIC_0029632_5,0,False
ISIC_0029651_0,0,False
ISIC_0029651_1,0,False
ISIC_0029651_2,0,False
ISIC_0029651_3,0,False
ISIC_0029651_4,0,False
ISIC_0029651_5,0,False
ISIC_0029652_0,0,False
ISIC_0029652_1,0,False
ISIC_0029652_2,0,False
ISIC_0029652_3,0,False
ISIC_0029652_4,0,False
ISIC_0029652_5,0,False
ISIC_0029660_0,0,False
ISIC_0029660_1,0,False
ISIC_0029660_2,0,False
ISIC_0029660_3,0,False
ISIC_0029660_4,0,False
ISIC_0029660_5,0,False
ISIC_0029698_0,0,False
ISIC_0029698_1,0,False
ISIC_0029698_2,0,False
ISIC_0029698_3,0,False
ISIC_0029698_4,0,False
ISIC_0029698_5,0,False
ISIC_0029705_0,0,False
ISIC_0029705_1,0,False
ISIC_0029705_2,0,False
ISIC_0029705_3,0,False
ISIC_0029705_4,0,False
ISIC_0029705_5,0,False
ISIC_0029726_0,0,False
ISIC_0029726_1,0,False
ISIC_0029726_2,0,False
ISIC_0029726_3,0,False
ISIC_0029726_4,0,False
ISIC_0029726_5,0,False
ISIC_0029740_0,0,False
ISIC_0029740_1,0,False
ISIC_0029740_2,0,False
ISIC_0029740_3,0,False
ISIC_0029740_4,0,False
ISIC_0029740_5,0,False
ISIC_0029744_0,0,False
ISIC_0029744_1,0,False
ISIC_0029744_2,0,False
ISIC_0029744_3,0,False
ISIC_0029744_4,0,False
ISIC_0029744_5,0,False
ISIC_0029780_0,0,False
ISIC_0029780_1,0,False
ISIC_0029780_2,0,False
ISIC_0029780_3,0,False
ISIC_0029780_4,0,False
ISIC_0029780_5,0,False
ISIC_0029819_0,0,False
ISIC_0029819_1,0,False
ISIC_0029819_2,0,False
ISIC_0029819_3,0,False
ISIC_0029819_4,0,False
ISIC_0029819_5,0,False
ISIC_0029839_0,0,False
ISIC_0029839_1,0,False
ISIC_0029839_2,0,False
ISIC_0029839_3,0,False
ISIC_0029839_4,0,False
ISIC_0029839_5,0,False
ISIC_0029884_0,0,False
ISIC_0029884_1,0,False
ISIC_0029884_2,0,False
ISIC_0029884_3,0,False
ISIC_0029884_4,0,False
ISIC_0029884_5,0,False
ISIC_0029893_0,0,False
ISIC_0029893_1,0,False
ISIC_0029893_2,0,False
ISIC_0029893_3,0,False
ISIC_0029893_4,0,False
ISIC_0029893_5,0,False
ISIC_0029909_0,0,False
ISIC_0029909_1,0,False
ISIC_0029909_2,0,False
ISIC_0029909_3,0,False
ISIC_0029909_4,0,False
ISIC_0029909_5,0,False
ISIC_0029913_0,0,False
ISIC_0029913_1,0,False
ISIC_0029913_2,0,False
ISIC_0029913_3,0,False
ISIC_0029913_4,0,False
ISIC_0029913_5,0,False
ISIC_0029914_0,0,False
ISIC_0029914_1,0,False
ISIC_0029914_2,0,False
ISIC_0029914_3,0,False
ISIC_0029914_4,0,False
ISIC_0029914_5,0,False
ISIC_0029933_0,0,False
ISIC_0029933_1,0,False
ISIC_0029933_2,0,False
ISIC_0029933_3,0,False
ISIC_0029933_4,0,False
ISIC_0029933_5,0,False
ISIC_0029937_0,0,False
ISIC_0029937_1,0,False
ISIC_0029937_2,0,False
ISIC_0029937_3,0,False
ISIC_0029937_4,0,False
ISIC_0029937_5,0,False
ISIC_0029958_0,0,False
ISIC_0029958_1,0,False
ISIC_0029958_2,0,False
ISIC_0029958_3,0,False
ISIC_0029958_4,0,False
ISIC_0029958_5,0,False
ISIC_0029995_0,0,False
ISIC_0029995_1,0,False
ISIC_0029995_2,0,False
ISIC_0029995_3,0,False
ISIC_0029995_4,0,False
ISIC_0029995_5,0,False
ISIC_0030002_0,0,False
ISIC_0030002_1,0,False
ISIC_0030002_2,0,False
ISIC_0030002_3,0,False
ISIC_0030002_4,0,False
ISIC_0030002_5,0,False
ISIC_0030014_0,0,False
ISIC_0030014_1,0,False
ISIC_0030014_2,0,False
ISIC_0030014_3,0,False
ISIC_0030014_4,0,False
ISIC_0030014_5,0,False
ISIC_0030031_0,0,False
ISIC_0030031_1,0,False
ISIC_0030031_2,0,False
ISIC_0030031_3,0,False
ISIC_0030031_4,0,False
ISIC_0030031_5,0,False
ISIC_0030032_0,0,False
ISIC_0030032_1,0,False
ISIC_0030032_2,0,False
ISIC_0030032_3,0,False
ISIC_0030032_4,0,False
ISIC_0030032_5,0,False
ISIC_0030034_0,0,False
ISIC_0030034_1,0,False
ISIC_0030034_2,0,False
ISIC_0030034_3,0,False
ISIC_0030034_4,0,False
ISIC_0030034_5,0,False
ISIC_0030047_0,0,False
ISIC_0030047_1,0,False
ISIC_0030047_2,0,False
ISIC_0030047_3,0,False
ISIC_0030047_4,0,False
ISIC_0030047_5,0,False
ISIC_0030060_0,0,False
ISIC_0030060_1,0,False
ISIC_0030060_2,0,False
ISIC_0030060_3,0,False
ISIC_0030060_4,0,False
ISIC_0030060_5,0,False
ISIC_0030080_0,0,False
ISIC_0030080_1,0,False
ISIC_0030080_2,0,False
ISIC_0030080_3,0,False
ISIC_0030080_4,0,False
ISIC_0030080_5,0,False
ISIC_0030083_0,0,False
ISIC_0030083_1,0,False
ISIC_0030083_2,0,False
ISIC_0030083_3,0,False
ISIC_0030083_4,0,False
ISIC_0030083_5,0,False
ISIC_0030089_0,0,False
ISIC_0030089_1,0,False
ISIC_0030089_2,0,False
ISIC_0030089_3,0,False
ISIC_0030089_4,0,False
ISIC_0030089_5,0,False
ISIC_0030106_0,0,False
ISIC_0030106_1,0,False
ISIC_0030106_2,0,False
ISIC_0030106_3,0,False
ISIC_0030106_4,0,False
ISIC_0030106_5,0,False
ISIC_0030107_0,0,False
ISIC_0030107_1,0,False
ISIC_0030107_2,0,False
ISIC_0030107_3,0,False
ISIC_0030107_4,0,False
ISIC_0030107_5,0,False
ISIC_0030110_0,0,False
ISIC_0030110_1,0,False
ISIC_0030110_2,0,False
ISIC_0030110_3,0,False
ISIC_0030110_4,0,False
ISIC_0030110_5,0,False
ISIC_0030119_0,0,False
ISIC_0030119_1,0,False
ISIC_0030119_2,0,False
ISIC_0030119_3,0,False
ISIC_0030119_4,0,False
ISIC_0030119_5,0,False
ISIC_0030122_0,0,False
ISIC_0030122_1,0,False
ISIC_0030122_2,0,False
ISIC_0030122_3,0,False
ISIC_0030122_4,0,False
ISIC_0030122_5,0,False
ISIC_0030129_0,0,False
ISIC_0030129_1,0,False
ISIC_0030129_2,0,False
ISIC_0030129_3,0,False
ISIC_0030129_4,0,False
ISIC_0030129_5,0,False
ISIC_0030134_0,0,False
ISIC_0030134_1,0,False
ISIC_0030134_2,0,False
ISIC_0030134_3,0,False
ISIC_0030134_4,0,False
ISIC_0030134_5,0,False
ISIC_0030150_0,0,False
ISIC_0030150_1,0,False
ISIC_0030150_2,0,False
ISIC_0030150_3,0,False
ISIC_0030150_4,0,False
ISIC_0030150_5,0,False
ISIC_0030165_0,0,False
ISIC_0030165_1,0,False
ISIC_0030165_2,0,False
ISIC_0030165_3,0,False
ISIC_0030165_4,0,False
ISIC_0030165_5,0,False
ISIC_0030171_0,0,False
ISIC_0030171_1,0,False
ISIC_0030171_2,0,False
ISIC_0030171_3,0,False
ISIC_0030171_4,0,False
ISIC_0030171_5,0,False
ISIC_0030183_0,0,False
ISIC_0030183_1,0,False
ISIC_0030183_2,0,False
ISIC_0030183_3,0,False
ISIC_0030183_4,0,False
ISIC_0030183_5,0,False
ISIC_0030187_0,0,False
ISIC_0030187_1,0,False
ISIC_0030187_2,0,False
ISIC_0030187_3,0,False
ISIC_0030187_4,0,False
ISIC_0030187_5,0,False
ISIC_0030192_0,0,False
ISIC_0030192_1,0,False
ISIC_0030192_2,0,False
ISIC_0030192_3,0,False
ISIC_0030192_4,0,False
ISIC_0030192_5,0,False
ISIC_0030211_0,0,False
ISIC_0030211_1,0,False
ISIC_0030211_2,0,False
ISIC_0030211_3,0,False
ISIC_0030211_4,0,False
ISIC_0030211_5,0,False
ISIC_0030223_0,0,False
ISIC_0030223_1,0,False
ISIC_0030223_2,0,False
ISIC_0030223_3,0,False
ISIC_0030223_4,0,False
ISIC_0030223_5,0,False
ISIC_0030238_0,0,False
ISIC_0030238_1,0,False
ISIC_0030238_2,0,False
ISIC_0030238_3,0,False
ISIC_0030238_4,0,False
ISIC_0030238_5,0,False
ISIC_0030255_0,0,False
ISIC_0030255_1,0,False
ISIC_0030255_2,0,False
ISIC_0030255_3,0,False
ISIC_0030255_4,0,False
ISIC_0030255_5,0,False
ISIC_0030277_0,0,False
ISIC_0030277_1,0,False
ISIC_0030277_2,0,False
ISIC_0030277_3,0,False
ISIC_0030277_4,0,False
ISIC_0030277_5,0,False
ISIC_0030281_0,0,False
ISIC_0030281_1,0,False
ISIC_0030281_2,0,False
ISIC_0030281_3,0,False
ISIC_0030281_4,0,False
ISIC_0030281_5,0,False
ISIC_0030324_0,0,False
ISIC_0030324_1,0,False
ISIC_0030324_2,0,False
ISIC_0030324_3,0,False
ISIC_0030324_4,0,False
ISIC_0030324_5,0,False
ISIC_0030333_0,0,False
ISIC_0030333_1,0,False
ISIC_0030333_2,0,False
ISIC_0030333_3,0,False
ISIC_0030333_4,0,False
ISIC_0030333_5,0,False
ISIC_0030356_0,0,False
ISIC_0030356_1,0,False
ISIC_0030356_2,0,False
ISIC_0030356_3,0,False
ISIC_0030356_4,0,False
ISIC_0030356_5,0,False
ISIC_0030360_0,0,False
ISIC_0030360_1,0,False
ISIC_0030360_2,0,False
ISIC_0030360_3,0,False
ISIC_0030360_4,0,False
ISIC_0030360_5,0,False
ISIC_0030366_0,0,False
ISIC_0030366_1,0,False
ISIC_0030366_2,0,False
ISIC_0030366_3,0,False
ISIC_0030366_4,0,False
ISIC_0030366_5,0,False
ISIC_0030382_0,0,False
ISIC_0030382_1,0,False
ISIC_0030382_2,0,False
ISIC_0030382_3,0,False
ISIC_0030382_4,0,False
ISIC_0030382_5,0,False
ISIC_0030390_0,0,False
ISIC_0030390_1,0,False
ISIC_0030390_2,0,False
ISIC_0030390_3,0,False
ISIC_0030390_4,0,False
ISIC_0030390_5,0,False
ISIC_0030391_0,0,False
ISIC_0030391_1,0,False
ISIC_0030391_2,0,False
ISIC_0030391_3,0,False
ISIC_0030391_4,0,False
ISIC_0030391_5,0,False
ISIC_0030417_0,0,False
ISIC_0030417_1,0,False
ISIC_0030417_2,0,False
ISIC_0030417_3,0,False
ISIC_0030417_4,0,False
ISIC_0030417_5,0,False
ISIC_0030423_0,0,False
ISIC_0030423_1,0,False
ISIC_0030423_2,0,False
ISIC_0030423_3,0,False
ISIC_0030423_4,0,False
ISIC_0030423_5,0,False
ISIC_0030440_0,0,False
ISIC_0030440_1,0,False
ISIC_0030440_2,0,False
ISIC_0030440_3,0,False
ISIC_0030440_4,0,False
ISIC_0030440_5,0,False
ISIC_0030443_0,0,False
ISIC_0030443_1,0,False
ISIC_0030443_2,0,False
ISIC_0030443_3,0,False
ISIC_0030443_4,0,False
ISIC_0030443_5,0,False
ISIC_0030445_0,0,False
ISIC_0030445_1,0,False
ISIC_0030445_2,0,False
ISIC_0030445_3,0,False
ISIC_0030445_4,0,False
ISIC_0030445_5,0,False
ISIC_0030486_0,0,False
ISIC_0030486_1,0,False
ISIC_0030486_2,0,False
ISIC_0030486_3,0,False
ISIC_0030486_4,0,False
ISIC_0030486_5,0,False
ISIC_0030501_0,0,False
ISIC_0030501_1,0,False
ISIC_0030501_2,0,False
ISIC_0030501_3,0,False
ISIC_0030501_4,0,False
ISIC_0030501_5,0,False
ISIC_0030507_0,0,False
ISIC_0030507_1,0,False
ISIC_0030507_2,0,False
ISIC_0030507_3,0,False
ISIC_0030507_4,0,False
ISIC_0030507_5,0,False
ISIC_0030512_0,0,False
ISIC_0030512_1,0,False
ISIC_0030512_2,0,False
ISIC_0030512_3,0,False
ISIC_0030512_4,0,False
ISIC_0030512_5,0,False
ISIC_0030539_0,0,False
ISIC_0030539_1,0,False
ISIC_0030539_2,0,False
ISIC_0030539_3,0,False
ISIC_0030539_4,0,False
ISIC_0030539_5,0,False
ISIC_0030564_0,0,False
ISIC_0030564_1,0,False
ISIC_0030564_2,0,False
ISIC_0030564_3,0,False
ISIC_0030564_4,0,False
ISIC_0030564_5,0,False
ISIC_0030575_0,0,False
ISIC_0030575_1,0,False
ISIC_0030575_2,0,False
ISIC_0030575_3,0,False
ISIC_0030575_4,0,False
ISIC_0030575_5,0,False
ISIC_0030616_0,0,False
ISIC_0030616_1,0,False
ISIC_0030616_2,0,False
ISIC_0030616_3,0,False
ISIC_0030616_4,0,False
ISIC_0030616_5,0,False
ISIC_0030653_0,0,False
ISIC_0030653_1,0,False
ISIC_0030653_2,0,False
ISIC_0030653_3,0,False
ISIC_0030653_4,0,False
ISIC_0030653_5,0,False
ISIC_0030681_0,0,False
ISIC_0030681_1,0,False
ISIC_0030681_2,0,False
ISIC_0030681_3,0,False
ISIC_0030681_4,0,False
ISIC_0030681_5,0,False
ISIC_0030689_0,0,False
ISIC_0030689_1,0,False
ISIC_0030689_2,0,False
ISIC_0030689_3,0,False
ISIC_0030689_4,0,False
ISIC_0030689_5,0,False
ISIC_0030695_0,0,False
ISIC_0030695_1,0,False
ISIC_0030695_2,0,False
ISIC_0030695_3,0,False
ISIC_0030695_4,0,False
ISIC_0030695_5,0,False
ISIC_0030747_0,0,False
ISIC_0030747_1,0,False
ISIC_0030747_2,0,False
ISIC_0030747_3,0,False
ISIC_0030747_4,0,False
ISIC_0030747_5,0,False
ISIC_0030756_0,0,False
ISIC_0030756_1,0,False
ISIC_0030756_2,0,False
ISIC_0030756_3,0,False
ISIC_0030756_4,0,False
ISIC_0030756_5,0,False
ISIC_0030759_0,0,False
ISIC_0030759_1,0,False
ISIC_0030759_2,0,False
ISIC_0030759_3,0,False
ISIC_0030759_4,0,False
ISIC_0030759_5,0,False
ISIC_0030760_0,0,False
ISIC_0030760_1,0,False
ISIC_0030760_2,0,False
ISIC_0030760_3,0,False
ISIC_0030760_4,0,False
ISIC_0030760_5,0,False
ISIC_0030784_0,0,False
ISIC_0030784_1,0,False
ISIC_0030784_2,0,False
ISIC_0030784_3,0,False
ISIC_0030784_4,0,False
ISIC_0030784_5,0,False
ISIC_0030795_0,0,False
ISIC_0030795_1,0,False
ISIC_0030795_2,0,False
ISIC_0030795_3,0,False
ISIC_0030795_4,0,False
ISIC_0030795_5,0,False
ISIC_0030798_0,0,False
ISIC_0030798_1,0,False
ISIC_0030798_2,0,False
ISIC_0030798_3,0,False
ISIC_0030798_4,0,False
ISIC_0030798_5,0,False
ISIC_0030818_0,0,False
ISIC_0030818_1,0,False
ISIC_0030818_2,0,False
ISIC_0030818_3,0,False
ISIC_0030818_4,0,False
ISIC_0030818_5,0,False
ISIC_0030824_0,0,False
ISIC_0030824_1,0,False
ISIC_0030824_2,0,False
ISIC_0030824_3,0,False
ISIC_0030824_4,0,False
ISIC_0030824_5,0,False
ISIC_0030828_0,0,False
ISIC_0030828_1,0,False
ISIC_0030828_2,0,False
ISIC_0030828_3,0,False
ISIC_0030828_4,0,False
ISIC_0030828_5,0,False
ISIC_0030843_0,0,False
ISIC_0030843_1,0,False
ISIC_0030843_2,0,False
ISIC_0030843_3,0,False
ISIC_0030843_4,0,False
ISIC_0030843_5,0,False
ISIC_0030883_0,0,False
ISIC_0030883_1,0,False
ISIC_0030883_2,0,False
ISIC_0030883_3,0,False
ISIC_0030883_4,0,False
ISIC_0030883_5,0,False
ISIC_0030898_0,0,False
ISIC_0030898_1,0,False
ISIC_0030898_2,0,False
ISIC_0030898_3,0,False
ISIC_0030898_4,0,False
ISIC_0030898_5,0,False
ISIC_0030901_0,0,False
ISIC_0030901_1,0,False
ISIC_0030901_2,0,False
ISIC_0030901_3,0,False
ISIC_0030901_4,0,False
ISIC_0030901_5,0,False
ISIC_0030910_0,0,False
ISIC_0030910_1,0,False
ISIC_0030910_2,0,False
ISIC_0030910_3,0,False
ISIC_0030910_4,0,False
ISIC_0030910_5,0,False
ISIC_0030925_0,0,False
ISIC_0030925_1,0,False
ISIC_0030925_2,0,False
ISIC_0030925_3,0,False
ISIC_0030925_4,0,False
ISIC_0030925_5,0,False
ISIC_0030929_0,0,False
ISIC_0030929_1,0,False
ISIC_0030929_2,0,False
ISIC_0030929_3,0,False
ISIC_0030929_4,0,False
ISIC_0030929_5,0,False
ISIC_0030932_0,0,False
ISIC_0030932_1,0,False
ISIC_0030932_2,0,False
ISIC_0030932_3,0,False
ISIC_0030932_4,0,False
ISIC_0030932_5,0,False
ISIC_0030950_0,0,False
ISIC_0030950_1,0,False
ISIC_0030950_2,0,False
ISIC_0030950_3,0,False
ISIC_0030950_4,0,False
ISIC_0030950_5,0,False
ISIC_0030951_0,0,False
ISIC_0030951_1,0,False
ISIC_0030951_2,0,False
ISIC_0030951_3,0,False
ISIC_0030951_4,0,False
ISIC_0030951_5,0,False
ISIC_0030995_0,0,False
ISIC_0030995_1,0,False
ISIC_0030995_2,0,False
ISIC_0030995_3,0,False
ISIC_0030995_4,0,False
ISIC_0030995_5,0,False
ISIC_0031005_0,0,False
ISIC_0031005_1,0,False
ISIC_0031005_2,0,False
ISIC_0031005_3,0,False
ISIC_0031005_4,0,False
ISIC_0031005_5,0,False
ISIC_0031013_0,0,False
ISIC_0031013_1,0,False
ISIC_0031013_2,0,False
ISIC_0031013_3,0,False
ISIC_0031013_4,0,False
ISIC_0031013_5,0,False
ISIC_0031023_0,0,False
ISIC_0031023_1,0,False
ISIC_0031023_2,0,False
ISIC_0031023_3,0,False
ISIC_0031023_4,0,False
ISIC_0031023_5,0,False
ISIC_0031025_0,0,False
ISIC_0031025_1,0,False
ISIC_0031025_2,0,False
ISIC_0031025_3,0,False
ISIC_0031025_4,0,False
ISIC_0031025_5,0,False
ISIC_0031034_0,0,False
ISIC_0031034_1,0,False
ISIC_0031034_2,0,False
ISIC_0031034_3,0,False
ISIC_0031034_4,0,False
ISIC_0031034_5,0,False
ISIC_0031077_0,0,False
ISIC_0031077_1,0,False
ISIC_0031077_2,0,False
ISIC_0031077_3,0,False
ISIC_0031077_4,0,False
ISIC_0031077_5,0,False
ISIC_0031087_0,0,False
ISIC_0031087_1,0,False
ISIC_0031087_2,0,False
ISIC_0031087_3,0,False
ISIC_0031087_4,0,False
ISIC_0031087_5,0,False
ISIC_0031118_0,0,False
ISIC_0031118_1,0,False
ISIC_0031118_2,0,False
ISIC_0031118_3,0,False
ISIC_0031118_4,0,False
ISIC_0031118_5,0,False
ISIC_0031146_0,0,False
ISIC_0031146_1,0,False
ISIC_0031146_2,0,False
ISIC_0031146_3,0,False
ISIC_0031146_4,0,False
ISIC_0031146_5,0,False
ISIC_0031170_0,0,False
ISIC_0031170_1,0,False
ISIC_0031170_2,0,False
ISIC_0031170_3,0,False
ISIC_0031170_4,0,False
ISIC_0031170_5,0,False
ISIC_0031177_0,0,False
ISIC_0031177_1,0,False
ISIC_0031177_2,0,False
ISIC_0031177_3,0,False
ISIC_0031177_4,0,False
ISIC_0031177_5,0,False
ISIC_0031186_0,0,False
ISIC_0031186_1,0,False
ISIC_0031186_2,0,False
ISIC_0031186_3,0,False
ISIC_0031186_4,0,False
ISIC_0031186_5,0,False
ISIC_0031189_0,0,False
ISIC_0031189_1,0,False
ISIC_0031189_2,0,False
ISIC_0031189_3,0,False
ISIC_0031189_4,0,False
ISIC_0031189_5,0,False
ISIC_0031203_0,0,False
ISIC_0031203_1,0,False
ISIC_0031203_2,0,False
ISIC_0031203_3,0,False
ISIC_0031203_4,0,False
ISIC_0031203_5,0,False
ISIC_0031233_0,0,False
ISIC_0031233_1,0,False
ISIC_0031233_2,0,False
ISIC_0031233_3,0,False
ISIC_0031233_4,0,False
ISIC_0031233_5,0,False
ISIC_0031239_0,0,False
ISIC_0031239_1,0,False
ISIC_0031239_2,0,False
ISIC_0031239_3,0,False
ISIC_0031239_4,0,False
ISIC_0031239_5,0,False
ISIC_0031295_0,0,False
ISIC_0031295_1,0,False
ISIC_0031295_2,0,False
ISIC_0031295_3,0,False
ISIC_0031295_4,0,False
ISIC_0031295_5,0,False
ISIC_0031303_0,0,False
ISIC_0031303_1,0,False
ISIC_0031303_2,0,False
ISIC_0031303_3,0,False
ISIC_0031303_4,0,False
ISIC_0031303_5,0,False
ISIC_0031310_0,0,False
ISIC_0031310_1,0,False
ISIC_0031310_2,0,False
ISIC_0031310_3,0,False
ISIC_0031310_4,0,False
ISIC_0031310_5,0,False
ISIC_0031339_0,0,False
ISIC_0031339_1,0,False
ISIC_0031339_2,0,False
ISIC_0031339_3,0,False
ISIC_0031339_4,0,False
ISIC_0031339_5,0,False
ISIC_0031368_0,0,False
ISIC_0031368_1,0,False
ISIC_0031368_2,0,False
ISIC_0031368_3,0,False
ISIC_0031368_4,0,False
ISIC_0031368_5,0,False
ISIC_0031369_0,0,False
ISIC_0031369_1,0,False
ISIC_0031369_2,0,False
ISIC_0031369_3,0,False
ISIC_0031369_4,0,False
ISIC_0031369_5,0,False
ISIC_0031377_0,0,False
ISIC_0031377_1,0,False
ISIC_0031377_2,0,False
ISIC_0031377_3,0,False
ISIC_0031377_4,0,False
ISIC_0031377_5,0,False
ISIC_0031386_0,0,False
ISIC_0031386_1,0,False
ISIC_0031386_2,0,False
ISIC_0031386_3,0,False
ISIC_0031386_4,0,False
ISIC_0031386_5,0,False
ISIC_0031401_0,0,False
ISIC_0031401_1,0,False
ISIC_0031401_2,0,False
ISIC_0031401_3,0,False
ISIC_0031401_4,0,False
ISIC_0031401_5,0,False
ISIC_0031408_0,0,False
ISIC_0031408_1,0,False
ISIC_0031408_2,0,False
ISIC_0031408_3,0,False
ISIC_0031408_4,0,False
ISIC_0031408_5,0,False
ISIC_0031410_0,0,False
ISIC_0031410_1,0,False
ISIC_0031410_2,0,False
ISIC_0031410_3,0,False
ISIC_0031410_4,0,False
ISIC_0031410_5,0,False
ISIC_0031417_0,0,False
ISIC_0031417_1,0,False
ISIC_0031417_2,0,False
ISIC_0031417_3,0,False
ISIC_0031417_4,0,False
ISIC_0031417_5,0,False
ISIC_0031479_0,0,False
ISIC_0031479_1,0,False
ISIC_0031479_2,0,False
ISIC_0031479_3,0,False
ISIC_0031479_4,0,False
ISIC_0031479_5,0,False
ISIC_0031498_0,0,False
ISIC_0031498_1,0,False
ISIC_0031498_2,0,False
ISIC_0031498_3,0,False
ISIC_0031498_4,0,False
ISIC_0031498_5,0,False
ISIC_0031499_0,0,False
ISIC_0031499_1,0,False
ISIC_0031499_2,0,False
ISIC_0031499_3,0,False
ISIC_0031499_4,0,False
ISIC_0031499_5,0,False
ISIC_0031517_0,0,False
ISIC_0031517_1,0,False
ISIC_0031517_2,0,False
ISIC_0031517_3,0,False
ISIC_0031517_4,0,False
ISIC_0031517_5,0,False
ISIC_0031529_0,0,False
ISIC_0031529_1,0,False
ISIC_0031529_2,0,False
ISIC_0031529_3,0,False
ISIC_0031529_4,0,False
ISIC_0031529_5,0,False
ISIC_0031543_0,0,False
ISIC_0031543_1,0,False
ISIC_0031543_2,0,False
ISIC_0031543_3,0,False
ISIC_0031543_4,0,False
ISIC_0031543_5,0,False
ISIC_0031545_0,0,False
ISIC_0031545_1,0,False
ISIC_0031545_2,0,False
ISIC_0031545_3,0,False
ISIC_0031545_4,0,False
ISIC_0031545_5,0,False
ISIC_0031550_0,0,False
ISIC_0031550_1,0,False
ISIC_0031550_2,0,False
ISIC_0031550_3,0,False
ISIC_0031550_4,0,False
ISIC_0031550_5,0,False
ISIC_0031554_0,0,False
ISIC_0031554_1,0,False
ISIC_0031554_2,0,False
ISIC_0031554_3,0,False
ISIC_0031554_4,0,False
ISIC_0031554_5,0,False
ISIC_0031557_0,0,False
ISIC_0031557_1,0,False
ISIC_0031557_2,0,False
ISIC_0031557_3,0,False
ISIC_0031557_4,0,False
ISIC_0031557_5,0,False
